Dataverse_Desktop_Flows[Desktop Flowname],Dataverse_Desktop_Flows[Created On],Dataverse_Desktop_Flows[Completed On],Dataverse_Desktop_Flows[Successful],Dataverse_Desktop_Flows[Failed],Dataverse_Desktop_Flows[FlowType],Dataverse_Desktop_Flows[createdbyyominame],Dataverse_Desktop_Flows[statecodename],Dataverse_Desktop_Flows[Started On],Dataverse_Desktop_Flows[Run session mode],Dataverse_Desktop_Flows[ParentWorkflowId],Dataverse_Desktop_Flows[machinegroupid],Dataverse_Desktop_Flows[machineid],Dataverse_Desktop_Flows[Flow Machine],Dataverse_Desktop_Flows[FinalSuccessful],Dataverse_Desktop_Flows[Flow Machine Group],Dataverse_Desktop_Flows[UOW_Type],Dataverse_Desktop_Flows[BOT_Name],Dataverse_Desktop_Flows[DateTimeStarted_DATE_Only],Dataverse_Desktop_Flows[Year],Dataverse_Desktop_Flows[Month],Dataverse_Desktop_Flows[Sub-Category],[SumWasSuccessful],[SumStatus_Reason],[Sumrunsessionmode],[SumWeekOfYear],[SumYearWeek],[Sumsubcategory]
C2D-Prime-Top100ASIN-Run by Queue,2025-04-16T08:17:26,2025-04-16T08:23:33,1,0,Desktop,Mohammad Asim,Active,2025-04-16T08:17:34,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,DF03C64F-EE6D-EE11-8DF0-000D3A592388,73D6AA88-7062-4B4D-BC1B-C29B1ECD3919,IT-POWERAUTO-06.LapkoSoft.local,1,Spreetail-Automation-Group_6,Desktop,SVC06,2025-04-16T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-16T08:17:26,2025-04-16T08:23:36,1,0,Desktop,Mohammad Asim,Active,2025-04-16T08:17:34,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,99CC4887-BFB7-EF11-B8E8-002248086517,A02061CE-576C-4919-8E39-222ECE517AB7,IT-POWERAUTO-11.LapkoSoft.local,1,Spreetail-Automation-Group_11,Desktop,Other,2025-04-16T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-16T08:17:27,2025-04-16T08:23:30,1,0,Desktop,Mohammad Asim,Active,2025-04-16T08:17:34,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,964858C5-A049-EF11-A317-000D3A37FD23,C9013B52-AA7B-44F4-AFB3-B84B7C15A94C,IT-POWERAUTO-10.LapkoSoft.local,1,Spreetail-Automation-Group_10,Desktop,SVC10,2025-04-16T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-17T09:55:34,2025-04-17T09:55:55,0,1,Desktop,Mohammad Asim,Active,,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,A3E87244-9F49-EF11-A317-000D3A37FD23,,,0,Spreetail-Automation-Group_9,Desktop,SVC09,2025-04-17T00:00:00,2025,4,Default,0,8,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-17T09:55:34,2025-04-17T09:56:10,1,0,Desktop,Mohammad Asim,Active,,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,99CC4887-BFB7-EF11-B8E8-002248086517,,,1,Spreetail-Automation-Group_11,Desktop,Other,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-17T09:55:34,2025-04-17T09:56:11,1,0,Desktop,Mohammad Asim,Active,2025-04-17T09:55:43,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,FBEFE3B6-E8E6-EE11-904C-0022480BBA07,3AC9B056-2FA8-47FE-B21A-2E60284FEB0A,IT-POWERAUTO-07.LapkoSoft.local,1,Spreetail-Automation-Group_7,Desktop,SVC07,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-17T09:55:34,2025-04-17T09:56:12,1,0,Desktop,Mohammad Asim,Active,,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,F22DA00E-4579-EC11-8D21-000D3A5CF05E,,,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-17T09:55:36,2025-04-17T09:56:12,1,0,Desktop,Mohammad Asim,Active,,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,964858C5-A049-EF11-A317-000D3A37FD23,,,1,Spreetail-Automation-Group_10,Desktop,SVC10,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-17T09:55:36,2025-04-17T09:56:12,1,0,Desktop,Mohammad Asim,Active,,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,C74A130D-C2B7-EF11-B8E8-002248086517,,,1,Spreetail-Automation-Group_12,Desktop,Other,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-17T09:55:36,2025-04-17T09:56:13,1,0,Desktop,Mohammad Asim,Active,2025-04-17T09:55:44,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,DF03C64F-EE6D-EE11-8DF0-000D3A592388,73D6AA88-7062-4B4D-BC1B-C29B1ECD3919,IT-POWERAUTO-06.LapkoSoft.local,1,Spreetail-Automation-Group_6,Desktop,SVC06,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-17T10:04:30,2025-04-17T11:08:35,1,0,Desktop,Mohammad Asim,Active,2025-04-17T10:04:40,Unapplicable,bed35e63-8fdf-42f8-8114-196e7c426422,DF03C64F-EE6D-EE11-8DF0-000D3A592388,73D6AA88-7062-4B4D-BC1B-C29B1ECD3919,IT-POWERAUTO-06.LapkoSoft.local,1,Spreetail-Automation-Group_6,Desktop,SVC06,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-17T10:04:30,2025-04-17T11:08:42,1,0,Desktop,Mohammad Asim,Active,2025-04-17T10:04:39,Unapplicable,bed35e63-8fdf-42f8-8114-196e7c426422,FBEFE3B6-E8E6-EE11-904C-0022480BBA07,3AC9B056-2FA8-47FE-B21A-2E60284FEB0A,IT-POWERAUTO-07.LapkoSoft.local,1,Spreetail-Automation-Group_7,Desktop,SVC07,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-17T10:14:49,,0,1,Desktop,Mohammad Asim,Active,,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,99CC4887-BFB7-EF11-B8E8-002248086517,,,0,Spreetail-Automation-Group_11,Desktop,Other,2025-04-17T00:00:00,2025,4,Default,0,7,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-17T10:14:49,,0,1,Desktop,Mohammad Asim,Active,,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,C74A130D-C2B7-EF11-B8E8-002248086517,,,0,Spreetail-Automation-Group_12,Desktop,Other,2025-04-17T00:00:00,2025,4,Default,0,7,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-17T10:14:49,,0,1,Desktop,Mohammad Asim,Active,,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,F22DA00E-4579-EC11-8D21-000D3A5CF05E,,,0,Spreetail-Automation-Group,Desktop,SVC01,2025-04-17T00:00:00,2025,4,Default,0,7,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-17T10:14:49,2025-04-17T11:08:36,1,0,Desktop,Mohammad Asim,Active,2025-04-17T10:14:59,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,A3E87244-9F49-EF11-A317-000D3A37FD23,42A4FD78-ADF1-431D-A394-E9AE39D70954,IT-POWERAUTO-09.LapkoSoft.local,1,Spreetail-Automation-Group_9,Desktop,SVC09,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-17T10:14:51,,0,1,Desktop,Mohammad Asim,Active,,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,964858C5-A049-EF11-A317-000D3A37FD23,,,0,Spreetail-Automation-Group_10,Desktop,SVC10,2025-04-17T00:00:00,2025,4,Default,0,7,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-17T10:14:51,2025-04-17T11:09:29,1,0,Desktop,Mohammad Asim,Active,2025-04-17T11:09:17,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,DF03C64F-EE6D-EE11-8DF0-000D3A592388,73D6AA88-7062-4B4D-BC1B-C29B1ECD3919,IT-POWERAUTO-06.LapkoSoft.local,1,Spreetail-Automation-Group_6,Desktop,SVC06,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-17T10:14:51,2025-04-17T11:09:31,1,0,Desktop,Mohammad Asim,Active,2025-04-17T11:09:18,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,FBEFE3B6-E8E6-EE11-904C-0022480BBA07,3AC9B056-2FA8-47FE-B21A-2E60284FEB0A,IT-POWERAUTO-07.LapkoSoft.local,1,Spreetail-Automation-Group_7,Desktop,SVC07,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-18T07:28:05,2025-04-18T07:49:48,1,0,Desktop,Mohammad Asim,Active,2025-04-18T07:28:17,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,DF03C64F-EE6D-EE11-8DF0-000D3A592388,73D6AA88-7062-4B4D-BC1B-C29B1ECD3919,IT-POWERAUTO-06.LapkoSoft.local,1,Spreetail-Automation-Group_6,Desktop,SVC06,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-18T07:28:05,2025-04-18T07:49:51,1,0,Desktop,Mohammad Asim,Active,2025-04-18T07:28:13,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-18T07:28:05,2025-04-18T07:49:52,1,0,Desktop,Mohammad Asim,Active,2025-04-18T07:28:14,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,A3E87244-9F49-EF11-A317-000D3A37FD23,42A4FD78-ADF1-431D-A394-E9AE39D70954,IT-POWERAUTO-09.LapkoSoft.local,1,Spreetail-Automation-Group_9,Desktop,SVC09,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-18T07:28:05,2025-04-18T07:49:56,1,0,Desktop,Mohammad Asim,Active,2025-04-18T07:28:13,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,99CC4887-BFB7-EF11-B8E8-002248086517,A02061CE-576C-4919-8E39-222ECE517AB7,IT-POWERAUTO-11.LapkoSoft.local,1,Spreetail-Automation-Group_11,Desktop,Other,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-18T07:28:05,2025-04-18T07:49:56,1,0,Desktop,Mohammad Asim,Active,2025-04-18T07:28:13,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,C74A130D-C2B7-EF11-B8E8-002248086517,CDDBB6FD-E16C-47DC-A75D-169CC25BD4C9,IT-POWERAUTO-12.LapkoSoft.local,1,Spreetail-Automation-Group_12,Desktop,Other,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-18T07:28:05,2025-04-18T07:49:57,1,0,Desktop,Mohammad Asim,Active,2025-04-18T07:28:14,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,FBEFE3B6-E8E6-EE11-904C-0022480BBA07,3AC9B056-2FA8-47FE-B21A-2E60284FEB0A,IT-POWERAUTO-07.LapkoSoft.local,1,Spreetail-Automation-Group_7,Desktop,SVC07,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-18T07:28:06,2025-04-18T07:49:54,1,0,Desktop,Mohammad Asim,Active,2025-04-18T07:28:13,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,964858C5-A049-EF11-A317-000D3A37FD23,C9013B52-AA7B-44F4-AFB3-B84B7C15A94C,IT-POWERAUTO-10.LapkoSoft.local,1,Spreetail-Automation-Group_10,Desktop,SVC10,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-18T08:14:16,2025-04-18T08:20:17,1,0,Desktop,Mohammad Asim,Active,2025-04-18T08:14:26,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,A3E87244-9F49-EF11-A317-000D3A37FD23,42A4FD78-ADF1-431D-A394-E9AE39D70954,IT-POWERAUTO-09.LapkoSoft.local,1,Spreetail-Automation-Group_9,Desktop,SVC09,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-18T08:14:16,2025-04-18T08:20:22,1,0,Desktop,Mohammad Asim,Active,2025-04-18T08:14:26,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,C74A130D-C2B7-EF11-B8E8-002248086517,CDDBB6FD-E16C-47DC-A75D-169CC25BD4C9,IT-POWERAUTO-12.LapkoSoft.local,1,Spreetail-Automation-Group_12,Desktop,Other,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-18T08:14:16,2025-04-18T08:20:27,1,0,Desktop,Mohammad Asim,Active,2025-04-18T08:14:25,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,99CC4887-BFB7-EF11-B8E8-002248086517,A02061CE-576C-4919-8E39-222ECE517AB7,IT-POWERAUTO-11.LapkoSoft.local,1,Spreetail-Automation-Group_11,Desktop,Other,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-18T08:14:16,2025-04-18T08:20:28,1,0,Desktop,Mohammad Asim,Active,2025-04-18T08:14:26,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,DF03C64F-EE6D-EE11-8DF0-000D3A592388,73D6AA88-7062-4B4D-BC1B-C29B1ECD3919,IT-POWERAUTO-06.LapkoSoft.local,1,Spreetail-Automation-Group_6,Desktop,SVC06,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-18T08:14:18,2025-04-18T08:20:20,1,0,Desktop,Mohammad Asim,Active,2025-04-18T08:14:25,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,964858C5-A049-EF11-A317-000D3A37FD23,C9013B52-AA7B-44F4-AFB3-B84B7C15A94C,IT-POWERAUTO-10.LapkoSoft.local,1,Spreetail-Automation-Group_10,Desktop,SVC10,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-18T08:14:18,2025-04-18T08:20:24,1,0,Desktop,Mohammad Asim,Active,2025-04-18T08:14:26,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-18T08:14:18,2025-04-18T08:20:25,1,0,Desktop,Mohammad Asim,Active,2025-04-18T08:14:26,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,FBEFE3B6-E8E6-EE11-904C-0022480BBA07,3AC9B056-2FA8-47FE-B21A-2E60284FEB0A,IT-POWERAUTO-07.LapkoSoft.local,1,Spreetail-Automation-Group_7,Desktop,SVC07,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-19T07:28:01,2025-04-19T07:49:56,1,0,Desktop,Mohammad Asim,Active,2025-04-19T07:28:11,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-19T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-19T07:28:01,2025-04-19T07:49:57,1,0,Desktop,Mohammad Asim,Active,2025-04-19T07:28:10,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,C74A130D-C2B7-EF11-B8E8-002248086517,CDDBB6FD-E16C-47DC-A75D-169CC25BD4C9,IT-POWERAUTO-12.LapkoSoft.local,1,Spreetail-Automation-Group_12,Desktop,Other,2025-04-19T00:00:00,2025,4,Default,1,4,0,16,202516,0
C2D-Prime-Top100ASIN-Run by Queue,2025-04-19T07:28:01,2025-04-19T07:50:00,1,0,Desktop,Mohammad Asim,Active,2025-04-19T07:28:11,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,99CC4887-BFB7-EF11-B8E8-002248086517,A02061CE-576C-4919-8E39-222ECE517AB7,IT-POWERAUTO-11.LapkoSoft.local,1,Spreetail-Automation-Group_11,Desktop,Other,2025-04-19T00:00:00,2025,4,Default,1,4,0,16,202516,0
