SQL_SP_UOW_ALL[FlowName],SQL_SP_UOW_ALL[DateTimeStarted],SQL_SP_UOW_ALL[DateTimeCompleted],SQL_SP_UOW_ALL[Successful],SQL_SP_UOW_ALL[Failed],SQL_SP_UOW_ALL[WasSuccessful],SQL_SP_UOW_ALL[FinalSuccessful],SQL_SP_UOW_ALL[FlowType],SQL_SP_UOW_ALL[UOW_Type],SQL_SP_UOW_ALL[createdbyyominame],SQL_SP_UOW_ALL[statecodename],SQL_SP_UOW_ALL[statuscode],SQL_SP_UOW_ALL[startedon],SQL_SP_UOW_ALL[machinegroupid],SQL_SP_UOW_ALL[machineid],SQL_SP_UOW_ALL[machineidname],SQL_SP_UOW_ALL[machinegroupidname],SQL_SP_UOW_ALL[BOT_Name],SQL_SP_UOW_ALL[DateTimeStarted_DATE_Only],SQL_SP_UOW_ALL[Year],SQL_SP_UOW_ALL[Month],SQL_SP_UOW_ALL[WeekOfYear],SQL_SP_UOW_ALL[YearWeek],[SumSuccessful],[SumFailed],[SumWasSuccessful],[SumFinalSuccessful],[SumYear],[SumMonth],[SumWeekOfYear],[SumYearWeek],[Total_Successful_UOW]
RevLog Submissions,2025-04-17T12:14:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T12:14:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T12:17:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-17T12:23:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T12:23:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T12:30:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-17T12:32:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T12:32:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T12:35:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T12:35:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T12:38:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-17T12:41:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T12:41:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T12:42:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-17T12:45:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-17T12:47:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-17T12:50:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-17T12:51:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T12:51:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T12:54:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-17T12:59:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-17T13:00:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T13:00:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T13:06:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-17T13:09:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T13:09:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T13:09:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T13:12:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T13:12:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T13:15:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T13:15:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T13:18:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-17T13:21:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T13:21:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T13:24:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T13:24:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T13:24:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T13:27:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T13:27:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T13:30:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-17T13:33:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T13:33:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T13:33:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T13:36:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T13:36:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T13:39:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T13:39:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T13:42:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-17T13:45:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T13:45:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T13:45:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T13:51:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-17T13:51:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-17T13:51:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-17T13:51:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-17T13:54:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T13:54:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T13:54:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T13:57:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T13:57:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T14:00:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-17T14:03:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-17T14:06:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T14:06:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T14:09:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T14:09:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T14:09:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T14:12:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T14:12:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T14:15:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-17T14:15:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-17T14:15:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-17T14:15:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-17T14:18:00,,0,0,0,0,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,0,0,0,0,2025,4,16,202516,0
RevLog Submissions,2025-04-17T14:18:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T14:18:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T14:18:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-17T14:21:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T14:21:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T14:27:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T14:27:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T14:30:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T14:30:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T14:33:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T14:33:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T14:39:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T14:39:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T14:42:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T14:42:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-17T14:51:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-17T15:06:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-17T15:12:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-17T15:30:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-18T06:20:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T06:20:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T06:23:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-18T06:23:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-18T06:23:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-18T06:23:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-18T06:26:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T06:26:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T06:29:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T06:29:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T06:32:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-18T06:35:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-18T06:35:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-18T06:35:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-18T06:35:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-18T06:38:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-18T06:38:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-18T06:38:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-18T06:38:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-18T06:44:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T06:44:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T06:47:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T06:47:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T06:50:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-18T06:56:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-18T06:56:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-18T06:56:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-18T06:59:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T06:59:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T07:02:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-18T07:02:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-18T07:02:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-18T07:08:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T07:08:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T07:11:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T07:11:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T07:17:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T07:17:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T07:20:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T07:20:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T07:21:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-18T07:23:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T07:23:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T07:26:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-18T07:29:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T07:29:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T07:32:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T07:32:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-18T07:35:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
