Machine Availability Timeline[Created On],Machine Availability Timeline[Created By],Machine Availability Timeline[statuscodename],Machine Availability Timeline[ErrorCode],Machine Availability Timeline[ErrorMessage],Machine Availability Timeline[Regarding],Machine Availability Timeline[Flow Machine Group],Machine Availability Timeline[Run mode],Machine Availability Timeline[Day Name],Machine Availability Timeline[Start],Machine Availability Timeline[End],Machine Availability Timeline[Date],Machine Availability Timeline[Runtime duration (mins)],Machine Availability Timeline[Day of Week],Machine Availability Timeline[Year],Machine Availability Timeline[Hour of Day],Machine Availability Timeline[Start UTC],Machine Availability Timeline[End UTC],Machine Availability Timeline[Context],Machine Availability Timeline[parentWorkflowId],Machine Availability Timeline[Cloud Flow URL],Machine Availability Timeline[Value],Machine Availability Timeline[Time Slot],Machine Availability Timeline[desktop_taskstatus],Machine Availability Timeline[YearWeek],Machine Availability Timeline[Week of Year],[SumRuntime_duration__mins_],[SumDay_of_Week],[SumYear],[SumHour_of_Day],[SumValue],[SumYearWeek],[SumWeek_of_Year],[Tasks_Occupied]
2025-04-16T08:43:22,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC11,Unattended,Wednesday,2025-04-16T08:43:30,2025-04-16T14:45:39,2025-04-16T00:00:00,362.15000000000003,3,2025,3,2025-04-16T03:43:30,2025-04-16T09:45:39,"{""hostName"":""IT-POWERAUTO-11"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584568140849021859092939101CU97"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,7,7,Succeeded,202516,16,362.15000000000003,3,2025,3,7,202516,16,1
2025-04-16T08:43:22,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC11,Unattended,Wednesday,2025-04-16T08:43:30,2025-04-16T14:45:39,2025-04-16T00:00:00,362.15000000000003,3,2025,3,2025-04-16T03:43:30,2025-04-16T09:45:39,"{""hostName"":""IT-POWERAUTO-11"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584568140849021859092939101CU97"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,8,8,Succeeded,202516,16,362.15000000000003,3,2025,3,8,202516,16,1
2025-04-16T08:43:22,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC11,Unattended,Wednesday,2025-04-16T08:43:30,2025-04-16T14:45:39,2025-04-16T00:00:00,362.15000000000003,3,2025,3,2025-04-16T03:43:30,2025-04-16T09:45:39,"{""hostName"":""IT-POWERAUTO-11"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584568140849021859092939101CU97"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,9,9,Succeeded,202516,16,362.15000000000003,3,2025,3,9,202516,16,1
2025-04-16T09:22:11,powerautomate03 serviceaccount,Succeeded,,,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Wednesday,2025-04-16T09:22:30,2025-04-16T09:28:16,2025-04-16T00:00:00,5.766666666666667,3,2025,4,2025-04-16T04:22:30,2025-04-16T04:28:16,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584568115652617567661522357CU145"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,4,4,Succeeded,202516,16,5.766666666666667,3,2025,4,4,202516,16,1
2025-04-16T09:40:07,Mohammad Asim,Succeeded,,,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Wednesday,2025-04-16T09:40:23,2025-04-16T09:41:03,2025-04-16T00:00:00,0.6666666666666666,3,2025,4,2025-04-16T04:40:23,2025-04-16T04:41:03,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584568104854135059681622725CU12"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,4,4,Succeeded,202516,16,0.6666666666666666,3,2025,4,4,202516,16,1
2025-04-16T09:47:49,powerautomate05 #,Succeeded,,,CreateBulkInsert-SuppressedTool-V4,SVC05,Unattended,Wednesday,2025-04-16T09:48:01,2025-04-16T09:53:38,2025-04-16T00:00:00,5.616666666666667,3,2025,4,2025-04-16T04:48:01,2025-04-16T04:53:38,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":""11699a12-1acd-4d4c-9d4d-9b0fecda9816"",""parentWorkflowRunId"":""08584568100375317516215858026CU56"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""d4bdb922-7473-4dbb-8154-839904ef8074""}",11699a12-1acd-4d4c-9d4d-9b0fecda9816,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/11699a12-1acd-4d4c-9d4d-9b0fecda9816,4,4,Succeeded,202516,16,5.616666666666667,3,2025,4,4,202516,16,1
2025-04-16T10:22:11,powerautomate03 serviceaccount,Succeeded,,,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Wednesday,2025-04-16T10:22:25,2025-04-16T10:26:39,2025-04-16T00:00:00,4.233333333333333,3,2025,5,2025-04-16T05:22:25,2025-04-16T05:26:39,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584568079649808382651985839CU69"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,5,5,Succeeded,202516,16,4.233333333333333,3,2025,5,5,202516,16,1
2025-04-16T10:40:03,Mohammad Asim,Succeeded,,,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Wednesday,2025-04-16T10:40:17,2025-04-16T10:41:00,2025-04-16T00:00:00,0.7166666666666667,3,2025,5,2025-04-16T05:40:17,2025-04-16T05:41:00,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584568068851777608265936055CU10"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,5,5,Succeeded,202516,16,0.7166666666666667,3,2025,5,5,202516,16,1
2025-04-16T10:49:20,Mohammad Asim,Succeeded,,,Bullseye Excel Automation - V4,SVC09,Unattended,Wednesday,2025-04-16T10:49:35,2025-04-16T11:23:17,2025-04-16T00:00:00,33.7,3,2025,5,2025-04-16T05:49:35,2025-04-16T06:23:17,"{""hostName"":""IT-POWERAUTO-09"",""parentWorkflowId"":""82e41edd-fc3d-4797-ac28-a71a81539c6a"",""parentWorkflowRunId"":""08584568064452632347140642823CU43"",""attendedMode"":""Unattended"",""agentVersion"":""2.55.158.25087"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",82e41edd-fc3d-4797-ac28-a71a81539c6a,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/82e41edd-fc3d-4797-ac28-a71a81539c6a,5,5,Succeeded,202516,16,33.7,3,2025,5,5,202516,16,1
2025-04-16T11:22:10,powerautomate03 serviceaccount,Succeeded,,,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Wednesday,2025-04-16T11:22:22,2025-04-16T11:27:45,2025-04-16T00:00:00,5.383333333333334,3,2025,6,2025-04-16T06:22:22,2025-04-16T06:27:45,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584568043650112239216378010CU147"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,6,6,Succeeded,202516,16,5.383333333333334,3,2025,6,6,202516,16,1
2025-04-16T11:28:08,powerautomate serviceaccount,Succeeded,,,BulkInsert_AmazonHealthListingSQL_SVC01_v1,SVC01,Unattended,Wednesday,2025-04-16T13:01:14,2025-04-16T13:02:00,2025-04-16T00:00:00,0.7666666666666667,3,2025,8,2025-04-16T08:01:14,2025-04-16T08:02:00,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""de181c76-aadb-47c9-8cfd-b2ec9947e9c6"",""parentWorkflowRunId"":""08584568052654622151477511432CU23"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""d684eadb-acbe-44a4-8440-ae741486142d""}",de181c76-aadb-47c9-8cfd-b2ec9947e9c6,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/de181c76-aadb-47c9-8cfd-b2ec9947e9c6,8,8,Succeeded,202516,16,0.7666666666666667,3,2025,8,8,202516,16,1
2025-04-16T11:40:09,Mohammad Asim,Succeeded,,,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Wednesday,2025-04-16T11:40:18,2025-04-16T11:40:57,2025-04-16T00:00:00,0.65,3,2025,6,2025-04-16T06:40:18,2025-04-16T06:40:57,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584568032848931224632497895CU35"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,6,6,Succeeded,202516,16,0.65,3,2025,6,6,202516,16,1
2025-04-16T11:46:44,powerautomate05 #,Succeeded,,,GetValidationPrice_From_GoogleShopping-V5,SVC05,Local,Wednesday,2025-04-16T09:56:31,2025-04-16T11:46:41,2025-04-16T00:00:00,110.16666666666667,3,2025,4,2025-04-16T04:56:31,2025-04-16T06:46:41,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":null,""parentWorkflowRunId"":null,""attendedMode"":""Local attended"",""agentVersion"":""2.54.188.25066"",""parentWorkflowType"":""DesktopFlow""}",,,4,4,Succeeded,202516,16,110.16666666666667,3,2025,4,4,202516,16,1
2025-04-16T11:46:44,powerautomate05 #,Succeeded,,,GetValidationPrice_From_GoogleShopping-V5,SVC05,Local,Wednesday,2025-04-16T09:56:31,2025-04-16T11:46:41,2025-04-16T00:00:00,110.16666666666667,3,2025,4,2025-04-16T04:56:31,2025-04-16T06:46:41,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":null,""parentWorkflowRunId"":null,""attendedMode"":""Local attended"",""agentVersion"":""2.54.188.25066"",""parentWorkflowType"":""DesktopFlow""}",,,5,5,Succeeded,202516,16,110.16666666666667,3,2025,4,5,202516,16,1
2025-04-16T11:51:59,powerautomate08 serviceaccount,Failed,WebAutomation.CloseWebBrowserError,"Problem while executing action 'CloseWebBrowser'. Failed to close web browser. 
 
Microsoft.Flow.RPA.Desktop.Modules.SDK.Extended.Exceptions.InternalActionException: Failed to close web browser. ---> Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Common.Exceptions.InternalErrorException: Could not connect to the web extension's native message host within the remaining timeout period (0 seconds).
   at Microsoft.Flow.RPA.Desktop.UIAutomation.Core.Abstractions.ServiceRouter`1.Invoke(MethodInfo targetMethod, Object[] args)
   at generatedProxy_6.CloseBrowser(WebBrowserInfo)
   at InvokeStub_IWebAutomationRuntime.CloseBrowser(Object, Span`1)
   at System.Reflection.MethodBaseInvoker.InvokeWithOneArg(Object obj, BindingFlags invokeAttr, Binder binder, Object[] parameters, CultureInfo culture)
--- End of remote exception stack trace ---
   at System.Runtime.ExceptionServices.ExceptionDispatchInfo.Throw()
   at Microsoft.Flow.RPA.Desktop.UIAutomation.Shared.Rpc.RpcDispatchProxy`1.GetRemoteResultOrThrow(ISerializer serializer, RPCMessage response, Type expectedResultType, Object additionalContext)
   at Microsoft.Flow.RPA.Desktop.UIAutomation.Shared.Rpc.RpcDispatchProxy`1.Invoke(MethodInfo targetMethod, Object[] args)
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.ExceptionServices.ExceptionDispatchInfo.Throw()
   at System.Reflection.DispatchProxyGenerator.Invoke(Object[] args)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Common.WebAutomationRuntimeServiceProxy.<>c__DisplayClass36_0.<ExecuteSafe>b__0(IWebAutomationRuntime s)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Common.WebAutomationRuntimeServiceProxy.ExecuteSafe[T](Func`2 action, TimeSpan timeout)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Common.WebAutomationRuntimeServiceProxy.ExecuteSafe(Action`1 action, TimeSpan timeout)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Actions.WebAutomationActionBase.<>c__DisplayClass7_0.<PerformWebAutomationWithLogging>b__0(IWebAutomationRuntime s)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Actions.WebAutomationActionBase.PerformWebAutomationWithLogging[T](Func`2 action, WebAutomationRuntimeLogData requestData, Func`3 resultData)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Actions.CloseWebBrowser.Execute(ActionContext context)
   --- End of inner exception stack trace ---
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Actions.CloseWebBrowser.Execute(ActionContext context)
   at Microsoft.Flow.RPA.Desktop.Robin.Engine.Execution.ActionRunner.Run(IActionStatement statement, Dictionary`2 inputArguments, Dictionary`2 outputArguments)",GetValidationPrice_From_GoogleShopping-V5,SVC08,Local,Wednesday,2025-04-16T09:57:40,2025-04-16T11:51:55,2025-04-16T00:00:00,114.25,3,2025,4,2025-04-16T04:57:40,2025-04-16T06:51:55,"{""hostName"":""IT-POWERAUTO-08"",""parentWorkflowId"":null,""parentWorkflowRunId"":null,""attendedMode"":""Local attended"",""agentVersion"":""2.55.158.25087"",""parentWorkflowType"":""DesktopFlow""}",,,4,4,Failed,202516,16,114.25,3,2025,4,4,202516,16,1
2025-04-16T11:51:59,powerautomate08 serviceaccount,Failed,WebAutomation.CloseWebBrowserError,"Problem while executing action 'CloseWebBrowser'. Failed to close web browser. 
 
Microsoft.Flow.RPA.Desktop.Modules.SDK.Extended.Exceptions.InternalActionException: Failed to close web browser. ---> Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Common.Exceptions.InternalErrorException: Could not connect to the web extension's native message host within the remaining timeout period (0 seconds).
   at Microsoft.Flow.RPA.Desktop.UIAutomation.Core.Abstractions.ServiceRouter`1.Invoke(MethodInfo targetMethod, Object[] args)
   at generatedProxy_6.CloseBrowser(WebBrowserInfo)
   at InvokeStub_IWebAutomationRuntime.CloseBrowser(Object, Span`1)
   at System.Reflection.MethodBaseInvoker.InvokeWithOneArg(Object obj, BindingFlags invokeAttr, Binder binder, Object[] parameters, CultureInfo culture)
--- End of remote exception stack trace ---
   at System.Runtime.ExceptionServices.ExceptionDispatchInfo.Throw()
   at Microsoft.Flow.RPA.Desktop.UIAutomation.Shared.Rpc.RpcDispatchProxy`1.GetRemoteResultOrThrow(ISerializer serializer, RPCMessage response, Type expectedResultType, Object additionalContext)
   at Microsoft.Flow.RPA.Desktop.UIAutomation.Shared.Rpc.RpcDispatchProxy`1.Invoke(MethodInfo targetMethod, Object[] args)
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.ExceptionServices.ExceptionDispatchInfo.Throw()
   at System.Reflection.DispatchProxyGenerator.Invoke(Object[] args)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Common.WebAutomationRuntimeServiceProxy.<>c__DisplayClass36_0.<ExecuteSafe>b__0(IWebAutomationRuntime s)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Common.WebAutomationRuntimeServiceProxy.ExecuteSafe[T](Func`2 action, TimeSpan timeout)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Common.WebAutomationRuntimeServiceProxy.ExecuteSafe(Action`1 action, TimeSpan timeout)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Actions.WebAutomationActionBase.<>c__DisplayClass7_0.<PerformWebAutomationWithLogging>b__0(IWebAutomationRuntime s)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Actions.WebAutomationActionBase.PerformWebAutomationWithLogging[T](Func`2 action, WebAutomationRuntimeLogData requestData, Func`3 resultData)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Actions.CloseWebBrowser.Execute(ActionContext context)
   --- End of inner exception stack trace ---
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Actions.CloseWebBrowser.Execute(ActionContext context)
   at Microsoft.Flow.RPA.Desktop.Robin.Engine.Execution.ActionRunner.Run(IActionStatement statement, Dictionary`2 inputArguments, Dictionary`2 outputArguments)",GetValidationPrice_From_GoogleShopping-V5,SVC08,Local,Wednesday,2025-04-16T09:57:40,2025-04-16T11:51:55,2025-04-16T00:00:00,114.25,3,2025,4,2025-04-16T04:57:40,2025-04-16T06:51:55,"{""hostName"":""IT-POWERAUTO-08"",""parentWorkflowId"":null,""parentWorkflowRunId"":null,""attendedMode"":""Local attended"",""agentVersion"":""2.55.158.25087"",""parentWorkflowType"":""DesktopFlow""}",,,5,5,Failed,202516,16,114.25,3,2025,4,5,202516,16,1
2025-04-16T12:22:11,powerautomate03 serviceaccount,Succeeded,,,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Wednesday,2025-04-16T12:22:21,2025-04-16T12:26:25,2025-04-16T00:00:00,4.066666666666666,3,2025,7,2025-04-16T07:22:21,2025-04-16T07:26:25,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584568007657575350508144496CU150"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,7,7,Succeeded,202516,16,4.066666666666666,3,2025,7,7,202516,16,1
2025-04-16T12:40:04,Mohammad Asim,Succeeded,,,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Wednesday,2025-04-16T12:40:15,2025-04-16T12:40:54,2025-04-16T00:00:00,0.65,3,2025,7,2025-04-16T07:40:15,2025-04-16T07:40:54,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584567996856832191425038251CU130"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,7,7,Succeeded,202516,16,0.65,3,2025,7,7,202516,16,1
2025-04-16T12:45:41,powerautomate serviceaccount,Succeeded,,,CreateBulkFile_SLQSReport,SVC01,Unattended,Wednesday,2025-04-16T13:02:53,2025-04-16T13:03:06,2025-04-16T00:00:00,0.21666666666666667,3,2025,8,2025-04-16T08:02:53,2025-04-16T08:03:06,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""6d173c2b-3b6b-49ec-8a5f-a2a0c63b415d"",""parentWorkflowRunId"":""08584567993852332312169711141CU15"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""d684eadb-acbe-44a4-8440-ae741486142d""}",6d173c2b-3b6b-49ec-8a5f-a2a0c63b415d,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/6d173c2b-3b6b-49ec-8a5f-a2a0c63b415d,8,8,Succeeded,202516,16,0.21666666666666667,3,2025,8,8,202516,16,1
2025-04-16T12:58:43,powerautomate05 #,Succeeded,,,GetValidationPrice_From_GoogleShopping-V5,SVC05,Local,Wednesday,2025-04-16T11:52:20,2025-04-16T12:58:42,2025-04-16T00:00:00,66.36666666666667,3,2025,6,2025-04-16T06:52:20,2025-04-16T07:58:42,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":null,""parentWorkflowRunId"":null,""attendedMode"":""Local attended"",""agentVersion"":""2.54.188.25066"",""parentWorkflowType"":""DesktopFlow""}",,,6,6,Succeeded,202516,16,66.36666666666667,3,2025,6,6,202516,16,1
